ID,date,pressure,flow_rate,suction_pressure,discharge_pressure,rpm,vibration_rms,vibration_peak,structural_vibration,motor_current,power_draw_kw,bearing_temperature,motor_temperature,pump_casing_temperature,oil_temperature,fluid_temperature,ambient_temperature,oil_pressure,oil_level,seal_pressure,leakage_rate,runtime_hours_since_last_maintenance,days_since_last_maintenance,start_stop_count,pressure_fluctuations,flow_interruptions,acoustic_signal_level,time_until_next_maintenance
P2,2025-06-15,128.43,276.29,57.84,168.82,1778,2.735,4.619,1.788,17.76,9.99,64.92,75.07,67.7,64.16,58.02,30.9,4.55,79.11,3.6,0.0223,989.93,53,13,1.086,0,39.57,5
P2,2025-06-16,126.89,273.29,57.79,166.92,1788,2.888,4.748,1.911,17.7,10.03,64.99,77.26,67.37,65.92,58.52,30.85,4.58,78.3,3.6,0.022,1009.63,54,13,1.14,0,40.94,4
P2,2025-06-17,128.02,270.64,57.35,168.78,1781,2.997,4.927,1.876,17.85,10.07,63.05,76.54,69.32,65.56,58.26,31.59,4.56,78.72,3.74,0.0257,1024.23,55,13,1.239,0,41.3,3
P2,2025-06-18,126.27,276.92,57.35,167.07,1773,2.894,4.938,1.875,17.8,10.15,65.0,75.85,68.03,65.5,57.91,30.79,4.56,78.13,3.63,0.0223,1040.55,56,13,1.151,1,40.77,2
P2,2025-06-19,127.35,272.52,56.19,169.2,1780,2.935,4.924,1.845,17.87,10.04,64.24,76.52,70.14,64.7,58.9,30.52,4.37,78.11,3.58,0.0236,1061.39,57,13,1.273,1,41.67,1
P2,2025-06-20,123.49,284.95,57.7,163.38,1770,1.09,1.892,0.704,15.9,8.81,54.87,66.85,61.39,59.59,54.3,31.04,4.77,88.25,3.25,0.0122,41.12,1,12,0.152,0,32.59,67
P2,2025-06-21,124.39,286.72,56.16,164.46,1780,1.254,1.938,0.716,16.1,8.66,55.2,68.32,61.39,60.72,55.21,30.89,4.73,88.68,3.2,0.0126,57.12,2,12,0.191,0,32.98,66
P2,2025-06-22,124.33,281.23,57.52,162.5,1786,1.209,2.045,0.721,15.99,8.79,54.75,68.45,61.36,60.4,54.66,31.29,4.82,88.06,3.36,0.0116,81.1,3,12,0.327,0,32.94,65
P2,2025-06-23,123.02,284.26,58.2,164.04,1783,1.25,1.968,0.806,16.17,8.71,54.82,68.18,62.18,60.4,54.19,31.31,4.68,88.96,3.38,0.0133,96.33,4,13,0.283,0,33.16,64
P2,2025-06-24,123.02,281.39,56.14,163.38,1780,1.272,2.051,0.694,16.14,8.62,55.63,68.59,61.03,60.6,53.97,30.82,4.75,87.91,3.27,0.0114,116.47,5,13,0.224,0,32.35,63
P2,2025-06-25,124.78,286.09,55.56,162.42,1781,1.344,2.006,0.843,16.15,8.92,54.77,67.61,61.22,61.49,55.27,31.59,4.76,87.43,3.33,0.0097,135.44,6,13,0.224,0,33.33,62
P2,2025-06-26,124.64,285.16,56.44,161.82,1774,1.312,1.993,0.735,16.05,8.77,55.03,69.14,60.39,60.92,55.08,31.67,4.66,86.74,3.25,0.0155,156.46,7,13,0.242,1,33.74,61
P2,2025-06-27,123.08,285.32,56.7,163.2,1772,1.332,2.298,0.777,16.21,8.74,55.54,67.91,61.23,60.7,53.85,31.22,4.69,86.83,3.36,0.0124,174.77,8,14,0.286,0,33.53,60
P2,2025-06-28,125.31,279.49,55.29,163.69,1781,1.403,2.277,0.915,16.61,8.75,55.96,67.86,62.77,60.66,55.04,32.59,4.77,86.67,3.3,0.013,196.56,9,14,0.272,0,33.36,59
P2,2025-06-29,124.62,282.67,55.97,163.94,1780,1.463,2.237,0.868,16.49,8.88,57.32,69.09,61.28,60.72,55.2,30.71,4.72,86.83,3.38,0.0147,216.14,10,14,0.345,0,34.09,58
P2,2025-06-30,124.24,282.62,57.41,163.41,1784,1.465,2.333,0.817,16.32,8.88,56.67,68.4,61.77,60.66,55.32,31.63,4.72,87.05,3.28,0.0117,230.55,11,14,0.397,0,33.6,57
P2,2025-07-01,124.72,282.79,56.97,164.32,1781,1.418,2.31,0.878,16.32,8.96,56.85,67.57,61.73,61.16,55.09,31.51,4.62,86.34,3.29,0.0135,248.78,12,15,0.367,0,34.19,56
P2,2025-07-02,123.6,285.17,56.9,163.46,1777,1.538,2.643,0.878,16.45,8.91,56.68,69.82,62.51,61.13,54.48,31.91,4.64,85.54,3.33,0.013,272.21,13,15,0.3,0,33.84,55
P2,2025-07-03,123.01,286.72,57.81,163.73,1785,1.507,2.468,0.889,16.35,8.88,55.85,68.82,62.35,61.13,55.41,31.23,4.64,85.39,3.37,0.0133,287.8,14,15,0.322,0,33.19,54
P2,2025-07-04,125.55,284.72,56.04,164.68,1777,1.45,2.638,1.018,16.32,9.11,57.26,68.48,62.48,61.16,55.47,30.8,4.69,85.42,3.3,0.013,304.41,15,15,0.476,1,35.52,53
P2,2025-07-05,124.31,281.48,57.02,165.59,1782,1.554,2.558,0.973,16.19,8.93,55.54,68.58,62.77,60.73,55.69,30.15,4.65,85.13,3.42,0.0159,318.48,16,16,0.323,0,34.25,52
P2,2025-07-06,124.54,281.01,55.78,163.9,1780,1.58,2.569,1.021,16.76,9.03,55.86,69.01,62.34,60.8,54.8,31.53,4.57,85.19,3.43,0.0145,334.31,17,16,0.398,0,34.3,51
P2,2025-07-07,123.24,284.48,56.18,163.91,1782,1.69,2.722,1.013,16.35,9.08,56.19,69.88,63.21,61.35,55.23,31.24,4.55,85.29,3.35,0.0171,357.16,18,16,0.417,0,35.15,50
P2,2025-07-08,124.8,285.62,56.48,161.91,1772,1.701,2.81,0.987,16.23,8.99,57.17,69.25,62.67,61.56,55.14,30.91,4.59,84.45,3.39,0.0157,378.66,19,16,0.449,0,34.34,49
P2,2025-07-09,125.62,278.01,55.86,163.48,1787,1.73,2.763,0.999,16.52,9.12,57.44,71.66,62.98,61.71,54.44,30.63,4.6,84.17,3.47,0.0153,398.34,20,16,0.481,0,34.91,48
P2,2025-07-10,125.08,279.01,56.41,164.82,1781,1.678,2.818,1.054,16.64,9.14,57.67,69.33,62.85,61.59,55.38,29.81,4.6,85.25,3.45,0.0135,413.79,21,17,0.558,1,35.51,47
P2,2025-07-11,124.81,282.67,56.56,163.56,1777,1.793,2.783,0.968,16.37,8.92,57.36,70.77,62.55,61.27,55.71,30.43,4.47,83.99,3.42,0.0148,437.72,22,17,0.458,0,35.99,46
P2,2025-07-12,124.08,281.9,57.58,163.84,1791,1.65,2.937,1.162,16.54,9.11,56.7,70.61,62.56,61.87,55.81,29.92,4.58,83.73,3.41,0.0168,459.44,23,17,0.499,0,35.1,45
P2,2025-07-13,126.28,279.68,55.41,165.51,1784,1.884,2.995,1.136,16.91,9.33,56.85,69.95,63.48,62.21,55.21,31.12,4.49,84.69,3.39,0.0199,476.91,24,17,0.56,0,35.64,44
P2,2025-07-14,124.28,280.28,56.25,163.39,1775,1.788,3.051,1.121,16.73,9.26,58.53,69.12,63.85,62.0,56.46,31.01,4.45,83.46,3.35,0.0163,493.52,25,17,0.602,0,35.55,43
P2,2025-07-15,124.81,283.37,56.85,164.1,1778,1.889,3.07,1.195,16.51,9.21,57.25,71.16,62.74,62.21,55.81,29.45,4.57,83.16,3.42,0.0169,516.64,26,18,0.498,0,34.86,42
P2,2025-07-16,127.0,279.27,57.19,166.29,1781,1.816,3.023,1.095,16.97,9.18,57.88,70.55,63.98,61.47,55.06,30.36,4.54,83.18,3.33,0.0173,538.47,27,18,0.587,0,36.21,41
P2,2025-07-17,125.53,283.26,57.28,165.9,1781,1.86,3.186,1.148,16.61,9.21,58.44,70.44,63.99,62.44,56.78,29.79,4.5,83.27,3.52,0.0162,557.66,28,18,0.563,0,36.1,40
P2,2025-07-18,125.36,280.18,56.73,164.13,1774,1.943,3.22,1.161,16.67,9.3,58.35,71.18,63.66,62.24,55.57,30.71,4.56,83.36,3.49,0.0154,576.58,29,18,0.624,0,35.24,39
P2,2025-07-19,126.26,280.15,56.14,167.55,1774,1.976,3.33,1.206,16.6,9.35,57.77,69.59,63.23,61.82,55.44,30.49,4.55,81.75,3.43,0.017,591.34,30,18,0.662,1,36.18,38
P2,2025-07-20,124.76,277.7,57.45,164.84,1776,2.049,3.324,1.216,16.75,9.33,58.39,69.89,63.92,62.71,56.3,29.79,4.51,81.89,3.47,0.0139,609.18,31,18,0.599,0,36.47,37
P2,2025-07-21,125.28,277.82,56.67,164.49,1767,2.055,3.134,1.102,16.89,9.42,58.16,71.56,64.54,62.27,55.65,31.18,4.5,81.92,3.46,0.0169,628.36,32,18,0.648,0,37.37,36
P2,2025-07-22,125.89,280.28,56.48,167.53,1782,2.135,3.508,1.315,16.88,9.43,58.76,70.26,64.55,63.79,56.06,28.84,4.46,82.49,3.51,0.0149,650.98,33,18,0.741,0,35.67,35
P2,2025-07-23,125.46,281.33,56.73,166.08,1775,2.122,3.466,1.238,17.07,9.42,58.98,71.76,64.49,62.35,56.57,29.41,4.44,81.25,3.56,0.0199,671.96,34,18,0.746,0,36.77,34
P2,2025-07-24,126.26,277.11,57.79,166.95,1765,2.122,3.403,1.312,17.02,9.46,59.55,70.91,63.76,63.2,56.54,28.87,4.35,81.78,3.5,0.017,693.48,35,18,0.711,0,36.81,33
P2,2025-07-25,124.4,277.72,57.0,165.44,1772,2.097,3.362,1.296,16.89,9.27,59.32,70.23,64.42,63.7,55.62,29.1,4.35,82.3,3.47,0.0172,713.16,36,18,0.656,0,36.12,32
P2,2025-07-26,125.33,279.89,57.89,164.99,1785,2.228,3.418,1.323,16.73,9.42,59.01,71.69,64.19,62.28,56.98,29.63,4.43,81.05,3.38,0.0165,728.76,37,18,0.746,1,37.18,31
P2,2025-07-27,126.16,273.74,58.17,166.43,1782,2.199,3.527,1.316,17.12,9.47,60.33,71.73,65.48,63.21,56.3,28.94,4.38,80.43,3.59,0.0171,750.64,38,18,0.734,0,37.74,30
P2,2025-07-28,125.84,277.33,57.85,165.58,1774,2.125,3.627,1.299,17.17,9.54,59.91,71.9,64.23,62.93,56.55,28.66,4.29,81.22,3.54,0.0168,769.16,39,18,0.763,0,37.05,29
P2,2025-07-29,127.19,280.12,58.0,164.78,1779,2.179,3.736,1.403,17.07,9.39,59.39,71.73,65.44,62.34,55.79,28.1,4.36,79.56,3.46,0.0198,786.91,40,19,0.79,0,37.65,28
P2,2025-07-30,125.26,280.9,57.89,167.16,1784,2.248,3.713,1.41,17.04,9.47,60.32,70.74,64.57,62.93,56.2,28.19,4.26,79.77,3.48,0.0166,806.54,41,19,0.793,0,37.02,27
P2,2025-07-31,125.16,274.14,58.65,165.99,1780,2.239,3.662,1.369,17.02,9.55,60.4,71.85,64.94,62.62,56.86,28.4,4.42,79.92,3.42,0.0187,825.06,42,19,0.796,1,37.42,26
P2,2025-08-01,126.21,275.34,58.21,166.24,1783,2.452,3.767,1.431,17.07,9.64,59.29,71.51,65.17,63.54,56.75,28.73,4.32,79.48,3.5,0.0194,843.54,43,19,0.854,0,37.61,25
P2,2025-08-02,126.02,279.39,58.37,166.52,1783,2.239,3.888,1.522,17.1,9.63,60.0,72.69,64.72,63.61,56.69,28.03,4.33,80.21,3.53,0.0175,867.04,44,19,0.751,0,37.87,24
P2,2025-08-03,123.6,276.78,58.71,164.46,1775,2.358,3.97,1.473,17.07,9.71,60.69,72.3,65.4,64.12,56.95,28.24,4.28,79.22,3.44,0.0201,890.73,45,19,0.922,0,38.47,23
P2,2025-08-04,126.71,277.99,57.86,167.3,1768,2.349,3.996,1.493,17.33,9.73,61.45,71.63,65.85,63.07,57.29,28.65,4.33,78.49,3.39,0.0197,909.15,46,19,0.872,0,37.76,22
P2,2025-08-05,124.6,274.99,58.61,165.48,1783,2.351,3.905,1.53,17.22,9.55,59.87,71.38,65.24,63.61,56.69,27.61,4.23,79.02,3.49,0.0221,924.16,47,19,0.871,0,38.06,21
P2,2025-08-06,125.0,277.27,59.26,165.03,1784,2.405,3.788,1.4,17.31,9.56,60.28,72.85,64.96,64.19,56.82,27.46,4.31,78.56,3.49,0.0152,942.1,48,19,0.881,0,37.84,20
P2,2025-08-07,126.5,274.34,58.61,166.31,1776,2.309,4.043,1.482,17.12,9.67,59.62,72.13,64.99,63.88,57.51,27.55,4.23,77.29,3.5,0.0223,960.02,49,19,0.909,2,38.69,19
P2,2025-08-08,125.44,278.01,59.25,168.41,1785,2.597,4.204,1.612,17.54,9.86,61.25,72.62,65.44,63.78,57.47,27.92,4.26,76.43,3.56,0.0217,978.17,50,19,1.052,1,39.52,18
P2,2025-08-09,126.07,274.91,58.74,167.61,1779,2.468,4.02,1.563,17.29,9.8,60.64,72.5,64.58,63.53,57.11,27.3,4.16,76.81,3.53,0.0223,993.15,51,19,0.918,0,38.7,17
P2,2025-08-10,125.1,278.05,59.28,166.4,1773,2.642,4.139,1.547,17.35,9.72,61.39,73.2,64.63,63.81,56.93,27.24,4.22,76.29,3.53,0.0222,1014.22,52,19,0.949,0,38.55,16
P2,2025-08-11,125.77,277.1,59.61,166.21,1779,2.468,4.246,1.635,17.45,9.82,62.23,71.69,65.61,64.15,57.64,28.09,4.27,75.42,3.61,0.0201,1031.73,53,19,0.951,0,39.42,15
P2,2025-08-12,124.68,279.42,59.7,167.2,1792,2.404,4.183,1.493,17.47,9.74,60.21,71.45,65.39,64.09,56.73,27.53,4.2,77.57,3.45,0.0213,1046.54,54,19,0.898,1,38.5,14
P2,2025-08-13,125.35,275.84,59.67,168.61,1789,2.601,4.208,1.519,17.69,9.85,61.38,72.43,66.71,63.92,57.14,27.87,4.23,75.44,3.69,0.023,1064.03,55,19,1.02,0,39.19,13
P2,2025-08-14,125.41,276.89,58.93,166.86,1785,2.6,4.321,1.635,17.4,9.86,61.69,73.49,67.1,65.5,56.94,28.66,4.2,76.07,3.48,0.0232,1085.44,56,20,1.051,0,38.66,12
P2,2025-08-15,125.71,274.86,60.37,167.76,1780,2.601,4.374,1.719,17.58,9.98,61.85,73.8,66.57,64.52,57.59,27.76,4.14,75.43,3.52,0.0224,1108.17,57,20,1.021,0,38.69,11
P2,2025-08-16,127.4,271.78,59.88,169.39,1782,2.656,4.594,1.643,17.55,9.99,62.49,73.19,66.62,64.07,58.05,26.78,4.19,75.23,3.56,0.0233,1124.6,58,20,1.131,2,40.35,10
P2,2025-08-17,126.0,274.91,59.98,167.2,1779,2.754,4.439,1.68,17.34,9.82,63.05,74.15,66.76,64.48,56.94,26.95,4.1,75.1,3.68,0.0215,1148.18,59,20,1.06,1,40.37,9
P2,2025-08-18,125.64,271.54,60.57,167.98,1779,2.735,4.663,1.742,17.48,9.98,62.14,74.56,66.01,64.78,57.41,26.83,4.22,74.84,3.56,0.0231,1166.19,60,20,1.122,1,40.77,8
P2,2025-08-19,126.54,274.14,59.81,168.06,1781,2.761,4.469,1.704,17.69,10.03,62.11,74.47,66.15,65.73,56.75,27.12,4.09,74.72,3.57,0.0227,1190.09,61,21,1.109,1,40.57,7
P2,2025-08-20,126.85,274.38,60.08,169.31,1778,2.798,4.623,1.799,17.55,9.94,61.89,73.98,66.91,64.34,57.11,27.24,4.06,73.15,3.63,0.024,1209.28,62,21,1.059,1,41.09,6
P2,2025-08-21,126.88,270.67,59.29,168.22,1779,2.851,4.713,1.785,17.8,9.99,62.18,74.1,68.02,64.73,57.77,26.43,4.07,73.13,3.59,0.0241,1223.31,63,21,1.137,2,41.4,5
P2,2025-08-22,128.35,272.35,59.97,169.74,1778,2.841,4.698,1.829,17.81,9.99,62.92,74.49,67.48,64.82,58.22,27.28,4.05,72.65,3.62,0.0221,1237.85,64,21,1.146,3,41.89,4
P2,2025-08-23,127.36,275.53,59.38,168.52,1789,2.848,4.87,1.805,17.89,10.09,63.14,74.81,67.8,65.14,58.54,26.75,4.08,73.41,3.58,0.0238,1261.21,65,21,1.283,0,40.55,3
P2,2025-08-24,125.7,268.58,60.91,170.32,1771,2.808,4.763,1.785,17.89,10.02,62.28,74.27,67.06,65.52,56.73,27.16,4.07,72.47,3.56,0.0224,1284.41,66,21,1.175,1,40.32,2
P2,2025-08-25,129.24,275.25,59.77,169.54,1786,2.88,4.816,1.8,17.78,10.1,63.1,74.73,67.88,65.05,57.65,26.59,4.04,72.7,3.53,0.0216,1307.42,67,21,1.239,0,40.53,1
P2,2025-08-26,122.78,282.24,60.2,162.32,1780,1.163,2.096,0.589,15.72,8.66,54.3,66.54,59.93,61.35,53.19,27.26,5.03,90.61,3.2,0.0074,27.64,1,21,0.103,0,32.88,63
P2,2025-08-27,122.54,284.65,59.88,163.71,1776,1.136,1.804,0.576,16.0,8.63,52.26,66.93,60.34,59.55,53.9,26.72,5.09,89.43,3.3,0.0036,49.0,2,21,0.182,0,32.43,62
P2,2025-08-28,123.35,282.99,59.9,164.09,1770,1.263,1.818,0.644,15.73,8.7,53.11,66.05,59.7,59.27,53.73,25.97,5.04,90.16,3.26,0.0041,66.97,3,21,0.181,0,33.44,61
P2,2025-08-29,121.6,282.7,60.17,161.61,1784,1.219,2.049,0.668,15.94,8.6,53.19,66.74,60.57,60.74,54.27,27.27,4.98,89.72,3.33,0.0044,88.2,4,22,0.218,0,32.61,60
P2,2025-08-30,123.47,285.82,60.19,165.17,1776,1.228,2.136,0.73,15.99,8.75,53.76,65.37,59.71,60.25,53.31,27.13,4.9,89.39,3.31,0.0079,104.64,5,22,0.201,0,33.12,59
P2,2025-08-31,123.4,284.85,60.82,164.77,1767,1.454,2.114,0.789,15.85,8.76,54.76,67.42,60.48,60.8,54.14,26.84,4.95,88.87,3.33,0.0084,127.16,6,22,0.311,0,33.65,58
P2,2025-09-01,122.44,286.88,60.0,163.28,1782,1.317,1.998,0.687,16.08,8.8,53.06,66.83,59.75,59.7,54.01,26.2,5.01,89.12,3.24,0.007,143.31,7,22,0.284,0,32.76,57
P2,2025-09-02,123.83,284.7,59.06,164.15,1787,1.443,2.005,0.748,16.11,8.76,54.57,67.15,60.88,61.39,53.73,27.5,4.88,88.7,3.25,0.0055,165.25,8,22,0.285,0,32.76,56
P2,2025-09-03,124.02,281.87,60.21,164.28,1785,1.151,2.248,0.801,15.84,8.64,54.06,66.22,60.03,60.08,53.55,27.28,4.99,88.63,3.23,0.0085,183.05,9,22,0.303,0,33.83,55
P2,2025-09-04,123.15,279.15,60.66,161.92,1783,1.42,2.324,0.708,16.14,8.87,54.46,67.4,60.56,60.82,53.99,27.21,4.92,88.95,3.37,0.0046,206.92,10,22,0.327,1,34.06,54
P2,2025-09-05,122.84,281.48,60.6,163.83,1783,1.427,2.555,0.946,15.95,8.84,54.28,67.62,61.2,60.85,54.05,26.71,4.88,87.87,3.35,0.0067,226.75,11,22,0.318,1,35.44,53
P2,2025-09-06,122.7,287.31,59.76,162.79,1785,1.553,2.39,0.828,16.0,8.8,54.79,66.52,61.25,60.93,54.41,27.04,4.85,88.39,3.33,0.0078,242.85,12,22,0.365,0,34.08,52
P2,2025-09-07,124.47,279.26,59.97,163.21,1786,1.48,2.341,0.827,16.2,8.93,53.87,67.64,60.99,61.52,55.43,27.28,4.83,88.34,3.31,0.0102,260.32,13,22,0.35,0,34.12,51
P2,2025-09-08,122.42,282.47,59.6,164.23,1786,1.533,2.542,0.854,16.39,8.92,54.71,66.39,61.46,60.54,54.52,27.51,4.96,87.96,3.31,0.007,277.25,14,22,0.326,0,35.0,50
P2,2025-09-09,124.87,282.26,59.62,165.34,1789,1.558,2.569,0.866,16.34,9.11,56.26,66.72,61.01,61.51,54.39,25.72,4.78,87.91,3.36,0.0093,295.1,15,22,0.42,0,34.86,49
P2,2025-09-10,123.92,280.11,59.9,163.76,1781,1.681,2.61,0.96,16.5,8.97,54.45,67.01,60.62,61.53,54.29,27.26,4.97,87.37,3.37,0.0089,313.81,16,22,0.478,0,34.57,48
P2,2025-09-11,123.0,282.45,59.07,165.78,1788,1.572,2.434,0.905,16.39,8.91,54.61,67.14,61.27,60.24,54.86,27.73,4.94,86.97,3.25,0.0083,330.13,17,22,0.383,0,34.53,47
P2,2025-09-12,122.21,282.77,59.97,164.04,1781,1.556,2.553,0.886,16.47,9.0,55.3,66.83,60.88,60.71,53.91,25.67,4.8,87.13,3.41,0.0124,344.46,18,22,0.427,0,34.26,46
P2,2025-09-13,124.75,284.8,59.99,166.65,1779,1.611,2.665,0.981,16.28,8.92,55.41,68.03,61.61,61.95,54.56,27.57,4.77,87.53,3.33,0.0087,364.85,19,22,0.494,1,35.78,45
P2,2025-09-14,125.08,278.51,59.43,165.85,1792,1.669,2.819,0.958,16.56,9.16,54.89,67.05,62.23,62.24,55.27,27.42,4.86,86.52,3.47,0.011,382.32,20,22,0.485,0,35.26,44
P2,2025-09-15,124.29,283.34,59.64,164.23,1783,1.787,2.91,1.04,16.26,9.21,54.96,69.0,62.13,61.77,55.8,27.14,4.88,86.46,3.4,0.0052,402.86,21,22,0.509,0,34.8,43
P2,2025-09-16,124.44,280.29,60.05,164.68,1781,1.722,2.929,1.008,16.42,9.04,56.6,69.23,61.22,61.63,54.77,27.37,4.86,86.55,3.3,0.0095,425.96,22,22,0.571,1,35.71,42
P2,2025-09-17,125.76,281.68,58.59,165.98,1782,1.783,2.814,0.997,16.63,9.18,55.96,68.41,62.67,61.39,55.24,28.1,4.82,86.23,3.36,0.0095,441.22,23,22,0.522,0,34.78,41
P2,2025-09-18,125.99,282.95,58.45,166.63,1784,1.837,2.972,1.144,16.68,9.1,55.91,67.67,61.52,61.56,55.28,27.29,4.77,86.06,3.42,0.0121,457.3,24,22,0.541,0,35.45,40
P2,2025-09-19,125.04,282.67,59.63,164.47,1775,1.919,3.03,1.127,16.87,9.23,55.55,68.48,62.5,62.04,56.16,26.89,4.78,85.47,3.39,0.0097,481.27,25,23,0.59,0,36.09,39
P2,2025-09-20,124.33,280.07,59.6,165.64,1775,1.94,3.303,1.149,16.58,9.15,56.27,68.76,63.04,62.72,56.38,27.75,4.73,85.03,3.43,0.0138,502.19,26,23,0.608,0,36.04,38
P2,2025-09-21,125.69,281.47,59.33,166.29,1779,1.939,3.138,1.125,16.9,9.21,56.03,69.46,62.29,62.37,55.95,27.65,4.73,84.92,3.41,0.012,520.59,27,23,0.608,0,35.95,37
P2,2025-09-22,125.58,281.86,58.48,166.01,1777,2.071,3.256,1.154,16.93,9.19,57.57,69.74,62.18,62.23,55.61,28.69,4.72,85.69,3.38,0.0112,542.31,28,23,0.53,0,36.31,36
P2,2025-09-23,125.45,279.73,58.8,165.47,1779,2.038,3.281,1.124,16.73,9.55,56.39,70.14,62.98,62.77,56.19,27.96,4.74,85.78,3.45,0.0125,563.73,29,23,0.68,1,36.57,35
P2,2025-09-24,125.69,281.58,57.96,166.19,1769,1.93,3.379,1.145,16.88,9.29,57.16,70.09,62.39,62.37,55.97,27.44,4.72,85.38,3.42,0.012,585.96,30,23,0.63,0,37.34,34
P2,2025-09-25,125.45,278.86,58.2,166.48,1786,1.861,3.241,1.124,16.68,9.26,57.19,69.84,62.9,62.45,56.78,28.7,4.74,84.64,3.43,0.0126,600.03,31,23,0.57,1,36.82,33
P2,2025-09-26,125.59,279.91,58.73,166.08,1787,1.934,3.42,1.169,16.86,9.47,56.64,68.46,63.07,61.98,55.4,29.63,4.74,85.44,3.36,0.0117,619.01,32,23,0.651,0,37.02,32
P2,2025-09-27,125.6,280.43,57.99,165.57,1784,2.059,3.402,1.211,17.03,9.45,56.81,69.4,63.31,62.46,56.85,28.1,4.73,84.64,3.47,0.0137,635.37,33,23,0.599,0,37.95,31
P2,2025-09-28,126.16,279.54,57.3,166.21,1784,2.141,3.474,1.343,17.02,9.6,57.73,69.94,63.62,62.39,55.54,28.43,4.61,83.58,3.4,0.0154,657.09,34,23,0.722,0,37.67,30
P2,2025-09-29,124.4,281.98,57.5,165.37,1774,2.199,3.627,1.282,16.98,9.39,56.16,70.12,63.25,63.07,56.7,28.43,4.7,83.66,3.6,0.012,673.01,35,24,0.673,0,36.87,29
P2,2025-09-30,125.81,277.44,57.48,165.84,1777,2.221,3.763,1.383,17.29,9.45,58.35,70.35,63.16,62.83,56.28,28.63,4.6,83.29,3.48,0.0112,694.22,36,24,0.764,0,37.16,28
P2,2025-10-01,126.3,277.89,57.47,167.19,1787,2.14,3.621,1.409,16.98,9.51,58.32,70.93,63.57,64.1,57.37,28.68,4.63,82.64,3.47,0.0118,716.62,37,24,0.832,0,37.43,27
P2,2025-10-02,124.78,276.93,57.33,166.9,1778,2.319,3.514,1.313,16.95,9.39,57.34,69.03,62.95,63.16,55.99,28.89,4.59,82.56,3.44,0.0113,732.84,38,24,0.81,0,36.62,26
P2,2025-10-03,126.54,279.57,57.52,167.55,1782,2.22,3.763,1.324,17.12,9.72,58.33,68.14,63.59,63.03,57.46,29.2,4.63,82.79,3.53,0.0129,749.48,39,25,0.798,0,37.35,25
P2,2025-10-04,127.29,279.45,57.34,167.36,1783,2.351,3.687,1.396,17.4,9.64,58.21,69.71,63.48,63.14,56.27,28.81,4.52,81.83,3.37,0.0144,770.81,40,25,0.803,1,38.46,24
P2,2025-10-05,125.35,276.92,57.3,166.85,1788,2.245,3.813,1.357,17.07,9.56,57.57,70.13,64.07,63.18,56.8,28.01,4.62,82.36,3.48,0.0144,784.97,41,25,0.841,0,38.04,23
P2,2025-10-06,126.02,278.37,57.8,167.6,1781,2.426,4.04,1.463,17.32,9.63,59.04,69.92,64.21,63.48,56.04,29.87,4.55,81.49,3.5,0.0155,801.44,42,25,0.965,0,37.86,22
P2,2025-10-07,127.19,279.89,56.71,167.59,1778,2.351,3.946,1.397,17.42,9.62,57.9,70.7,63.91,62.94,57.53,29.21,4.61,81.13,3.47,0.0143,823.99,43,25,0.842,0,38.91,21
P2,2025-10-08,126.84,275.03,57.2,166.31,1791,2.425,4.037,1.509,17.4,9.67,59.57,70.89,65.41,64.08,57.87,29.83,4.54,80.89,3.51,0.0141,838.65,44,25,0.873,0,38.51,20
P2,2025-10-09,126.83,275.66,56.24,166.95,1780,2.389,4.105,1.51,17.69,9.69,59.06,70.55,64.78,64.27,57.63,30.33,4.56,80.16,3.48,0.0132,856.56,45,25,0.97,2,38.96,19
P2,2025-10-10,127.25,276.27,56.98,167.06,1786,2.41,4.031,1.524,17.58,9.66,59.49,70.82,64.05,63.03,56.61,29.28,4.5,81.14,3.52,0.0141,876.28,46,25,0.872,0,37.9,18
P2,2025-10-11,125.61,276.0,57.43,166.58,1778,2.498,4.106,1.509,17.38,9.74,58.48,71.18,64.61,63.99,57.88,29.07,4.54,79.87,3.51,0.0161,892.88,47,25,0.865,1,38.8,17
P2,2025-10-12,125.76,274.82,56.94,168.32,1778,2.48,4.205,1.528,17.49,9.92,59.62,70.65,64.17,64.46,56.83,30.42,4.46,80.42,3.49,0.0148,907.31,48,25,0.973,1,38.0,16
P2,2025-10-13,127.78,276.64,57.18,167.23,1778,2.511,4.129,1.555,17.52,9.81,59.48,71.98,64.95,64.0,58.01,28.36,4.47,79.41,3.53,0.0178,923.31,49,25,0.999,0,37.78,15
P2,2025-10-14,126.44,277.59,56.23,166.83,1778,2.521,4.238,1.605,17.53,9.95,59.46,71.89,64.93,63.71,58.11,29.25,4.39,79.36,3.53,0.018,941.53,50,25,0.969,0,38.49,14
P2,2025-10-15,126.18,277.78,56.62,166.15,1782,2.428,4.308,1.65,17.37,9.85,59.22,71.08,64.97,64.06,57.01,29.51,4.4,79.27,3.56,0.016,957.8,51,25,0.915,0,39.16,13
P2,2025-10-16,128.07,273.47,56.34,169.56,1776,2.658,4.365,1.608,17.56,9.86,59.24,71.26,64.41,64.31,58.17,30.31,4.38,78.49,3.55,0.0169,974.22,52,25,1.026,0,38.16,12
P2,2025-10-17,128.41,275.61,56.23,169.48,1786,2.603,4.419,1.608,17.81,9.93,60.75,72.31,64.95,64.7,57.44,29.41,4.46,78.13,3.67,0.0153,990.96,53,26,1.091,0,38.57,11
